scan,mask,mask_coverage
data/scans/Jun_coronacases_case10_106.png,data/masks/Jun_coronacases_case10_106.png,2.4356842041015625
data/scans/Jun_coronacases_case10_107.png,data/masks/Jun_coronacases_case10_107.png,2.3761749267578125
data/scans/Jun_coronacases_case10_108.png,data/masks/Jun_coronacases_case10_108.png,2.347564697265625
data/scans/Jun_coronacases_case10_109.png,data/masks/Jun_coronacases_case10_109.png,2.2891998291015625
data/scans/Jun_coronacases_case10_110.png,data/masks/Jun_coronacases_case10_110.png,2.439117431640625
data/scans/Jun_coronacases_case10_111.png,data/masks/Jun_coronacases_case10_111.png,2.349853515625
data/scans/Jun_coronacases_case10_112.png,data/masks/Jun_coronacases_case10_112.png,2.6836395263671875
data/scans/Jun_coronacases_case10_113.png,data/masks/Jun_coronacases_case10_113.png,2.6081085205078125
data/scans/Jun_coronacases_case10_114.png,data/masks/Jun_coronacases_case10_114.png,2.5287628173828125
data/scans/Jun_coronacases_case10_115.png,data/masks/Jun_coronacases_case10_115.png,2.7309417724609375
data/scans/Jun_coronacases_case10_116.png,data/masks/Jun_coronacases_case10_116.png,2.7507781982421875
data/scans/Jun_coronacases_case10_117.png,data/masks/Jun_coronacases_case10_117.png,2.5482177734375
data/scans/Jun_coronacases_case10_118.png,data/masks/Jun_coronacases_case10_118.png,2.5787353515625
data/scans/Jun_coronacases_case10_119.png,data/masks/Jun_coronacases_case10_119.png,2.692413330078125
data/scans/Jun_coronacases_case10_120.png,data/masks/Jun_coronacases_case10_120.png,2.9388427734375
data/scans/Jun_coronacases_case10_121.png,data/masks/Jun_coronacases_case10_121.png,3.015899658203125
data/scans/Jun_coronacases_case10_122.png,data/masks/Jun_coronacases_case10_122.png,3.1883239746093754
data/scans/Jun_coronacases_case10_123.png,data/masks/Jun_coronacases_case10_123.png,2.94952392578125
data/scans/Jun_coronacases_case10_124.png,data/masks/Jun_coronacases_case10_124.png,2.8919219970703125
data/scans/Jun_coronacases_case10_125.png,data/masks/Jun_coronacases_case10_125.png,2.9094696044921875
data/scans/Jun_coronacases_case10_126.png,data/masks/Jun_coronacases_case10_126.png,2.8560638427734375
data/scans/Jun_coronacases_case10_127.png,data/masks/Jun_coronacases_case10_127.png,2.87933349609375
data/scans/Jun_coronacases_case10_128.png,data/masks/Jun_coronacases_case10_128.png,2.6340484619140625
data/scans/Jun_coronacases_case10_129.png,data/masks/Jun_coronacases_case10_129.png,2.6515960693359375
data/scans/Jun_coronacases_case10_130.png,data/masks/Jun_coronacases_case10_130.png,2.39410400390625
data/scans/Jun_coronacases_case10_131.png,data/masks/Jun_coronacases_case10_131.png,2.25677490234375
data/scans/Jun_coronacases_case10_132.png,data/masks/Jun_coronacases_case10_132.png,2.5035858154296875
data/scans/Jun_coronacases_case10_133.png,data/masks/Jun_coronacases_case10_133.png,2.18505859375
data/scans/Jun_coronacases_case10_134.png,data/masks/Jun_coronacases_case10_134.png,2.447509765625
data/scans/Jun_coronacases_case10_135.png,data/masks/Jun_coronacases_case10_135.png,2.58331298828125
data/scans/Jun_coronacases_case10_136.png,data/masks/Jun_coronacases_case10_136.png,2.577972412109375
data/scans/Jun_coronacases_case10_137.png,data/masks/Jun_coronacases_case10_137.png,2.691650390625
data/scans/Jun_coronacases_case10_138.png,data/masks/Jun_coronacases_case10_138.png,2.5844573974609375
data/scans/Jun_coronacases_case10_139.png,data/masks/Jun_coronacases_case10_139.png,2.8476715087890625
data/scans/Jun_coronacases_case10_140.png,data/masks/Jun_coronacases_case10_140.png,2.825164794921875
data/scans/Jun_coronacases_case10_141.png,data/masks/Jun_coronacases_case10_141.png,2.6149749755859375
data/scans/Jun_coronacases_case10_142.png,data/masks/Jun_coronacases_case10_142.png,2.28118896484375
data/scans/Jun_coronacases_case10_143.png,data/masks/Jun_coronacases_case10_143.png,2.3784637451171875
data/scans/Jun_coronacases_case10_144.png,data/masks/Jun_coronacases_case10_144.png,2.2838592529296875
data/scans/Jun_coronacases_case10_145.png,data/masks/Jun_coronacases_case10_145.png,2.203369140625
data/scans/Jun_coronacases_case10_146.png,data/masks/Jun_coronacases_case10_146.png,2.0709991455078125
data/scans/Jun_coronacases_case10_147.png,data/masks/Jun_coronacases_case10_147.png,2.0313262939453125
data/scans/Jun_coronacases_case10_148.png,data/masks/Jun_coronacases_case10_148.png,2.2186279296875
data/scans/Jun_coronacases_case10_149.png,data/masks/Jun_coronacases_case10_149.png,2.13165283203125
data/scans/Jun_coronacases_case10_150.png,data/masks/Jun_coronacases_case10_150.png,2.4139404296875
data/scans/Jun_coronacases_case10_151.png,data/masks/Jun_coronacases_case10_151.png,2.42919921875
data/scans/Jun_coronacases_case10_152.png,data/masks/Jun_coronacases_case10_152.png,2.2731781005859375
data/scans/Jun_coronacases_case10_153.png,data/masks/Jun_coronacases_case10_153.png,2.4845123291015625
data/scans/Jun_coronacases_case10_154.png,data/masks/Jun_coronacases_case10_154.png,2.496337890625
data/scans/Jun_coronacases_case10_155.png,data/masks/Jun_coronacases_case10_155.png,2.667999267578125
data/scans/Jun_coronacases_case10_156.png,data/masks/Jun_coronacases_case10_156.png,2.5173187255859375
data/scans/Jun_coronacases_case10_157.png,data/masks/Jun_coronacases_case10_157.png,2.2777557373046875
data/scans/Jun_coronacases_case10_158.png,data/masks/Jun_coronacases_case10_158.png,2.34832763671875
data/scans/Jun_coronacases_case10_159.png,data/masks/Jun_coronacases_case10_159.png,2.4631500244140625
data/scans/Jun_coronacases_case10_160.png,data/masks/Jun_coronacases_case10_160.png,2.23541259765625
data/scans/Jun_coronacases_case10_161.png,data/masks/Jun_coronacases_case10_161.png,2.3838043212890625
data/scans/Jun_coronacases_case10_162.png,data/masks/Jun_coronacases_case10_162.png,2.0526885986328125
data/scans/Jun_coronacases_case10_163.png,data/masks/Jun_coronacases_case10_163.png,1.9187927246093752
data/scans/Jun_coronacases_case10_164.png,data/masks/Jun_coronacases_case10_164.png,2.330780029296875
data/scans/Jun_coronacases_case10_165.png,data/masks/Jun_coronacases_case10_165.png,2.3960113525390625
data/scans/Jun_coronacases_case10_166.png,data/masks/Jun_coronacases_case10_166.png,2.077484130859375
data/scans/Jun_coronacases_case10_167.png,data/masks/Jun_coronacases_case10_167.png,2.0359039306640625
data/scans/Jun_coronacases_case10_168.png,data/masks/Jun_coronacases_case10_168.png,2.2762298583984375
data/scans/Jun_coronacases_case10_169.png,data/masks/Jun_coronacases_case10_169.png,2.082061767578125
data/scans/Jun_coronacases_case10_170.png,data/masks/Jun_coronacases_case10_170.png,2.0099639892578125
data/scans/Jun_coronacases_case10_171.png,data/masks/Jun_coronacases_case10_171.png,2.3662567138671875
data/scans/Jun_coronacases_case10_172.png,data/masks/Jun_coronacases_case10_172.png,2.18963623046875
data/scans/Jun_coronacases_case10_173.png,data/masks/Jun_coronacases_case10_173.png,2.161407470703125
data/scans/Jun_coronacases_case10_174.png,data/masks/Jun_coronacases_case10_174.png,1.9958496093750002
data/scans/Jun_coronacases_case10_175.png,data/masks/Jun_coronacases_case10_175.png,2.1251678466796875
data/scans/Jun_coronacases_case10_176.png,data/masks/Jun_coronacases_case10_176.png,1.9664764404296877
data/scans/Jun_coronacases_case10_177.png,data/masks/Jun_coronacases_case10_177.png,1.9546508789062502
data/scans/Jun_coronacases_case10_178.png,data/masks/Jun_coronacases_case10_178.png,1.8360137939453127
data/scans/Jun_coronacases_case10_179.png,data/masks/Jun_coronacases_case10_179.png,1.9451141357421877
data/scans/Jun_coronacases_case10_180.png,data/masks/Jun_coronacases_case10_180.png,2.1106719970703125
data/scans/Jun_coronacases_case10_181.png,data/masks/Jun_coronacases_case10_181.png,1.8772125244140627
data/scans/Jun_coronacases_case10_182.png,data/masks/Jun_coronacases_case10_182.png,2.17132568359375
data/scans/Jun_coronacases_case10_183.png,data/masks/Jun_coronacases_case10_183.png,1.9855499267578127
data/scans/Jun_coronacases_case10_184.png,data/masks/Jun_coronacases_case10_184.png,2.4257659912109375
data/scans/Jun_coronacases_case10_185.png,data/masks/Jun_coronacases_case10_185.png,2.207183837890625
data/scans/Jun_coronacases_case10_186.png,data/masks/Jun_coronacases_case10_186.png,2.0915985107421875
data/scans/Jun_coronacases_case10_187.png,data/masks/Jun_coronacases_case10_187.png,2.0709991455078125
data/scans/Jun_coronacases_case10_188.png,data/masks/Jun_coronacases_case10_188.png,2.3303985595703125
data/scans/Jun_coronacases_case10_189.png,data/masks/Jun_coronacases_case10_189.png,2.3105621337890625
data/scans/Jun_coronacases_case10_190.png,data/masks/Jun_coronacases_case10_190.png,2.605438232421875
data/scans/Jun_coronacases_case10_191.png,data/masks/Jun_coronacases_case10_191.png,2.7339935302734375
data/scans/Jun_coronacases_case10_192.png,data/masks/Jun_coronacases_case10_192.png,2.5299072265625
data/scans/Jun_coronacases_case10_193.png,data/masks/Jun_coronacases_case10_193.png,2.410125732421875
data/scans/Jun_coronacases_case10_194.png,data/masks/Jun_coronacases_case10_194.png,2.3014068603515625
data/scans/Jun_coronacases_case10_195.png,data/masks/Jun_coronacases_case10_195.png,2.35443115234375
data/scans/Jun_coronacases_case10_196.png,data/masks/Jun_coronacases_case10_196.png,1.9771575927734377
data/scans/Jun_coronacases_case10_197.png,data/masks/Jun_coronacases_case10_197.png,1.9565582275390627
data/scans/Jun_coronacases_case10_198.png,data/masks/Jun_coronacases_case10_198.png,1.7463684082031252
data/scans/Jun_coronacases_case10_199.png,data/masks/Jun_coronacases_case10_199.png,1.58843994140625
data/scans/Jun_coronacases_case10_200.png,data/masks/Jun_coronacases_case10_200.png,1.5117645263671875
data/scans/Jun_coronacases_case10_201.png,data/masks/Jun_coronacases_case10_201.png,1.6937255859375002
data/scans/Jun_coronacases_case10_202.png,data/masks/Jun_coronacases_case10_202.png,1.7200469970703127
data/scans/Jun_coronacases_case10_203.png,data/masks/Jun_coronacases_case10_203.png,1.6445159912109377
data/scans/Jun_coronacases_case10_204.png,data/masks/Jun_coronacases_case10_204.png,1.48468017578125
data/scans/Jun_coronacases_case10_205.png,data/masks/Jun_coronacases_case10_205.png,1.47247314453125
data/scans/Jun_coronacases_case10_206.png,data/masks/Jun_coronacases_case10_206.png,1.49383544921875
data/scans/Jun_coronacases_case10_207.png,data/masks/Jun_coronacases_case10_207.png,1.8367767333984377
data/scans/Jun_coronacases_case10_208.png,data/masks/Jun_coronacases_case10_208.png,1.7700195312500002
data/scans/Jun_coronacases_case10_209.png,data/masks/Jun_coronacases_case10_209.png,1.9721984863281252
data/scans/Jun_coronacases_case10_210.png,data/masks/Jun_coronacases_case10_210.png,1.9184112548828127
data/scans/Jun_coronacases_case10_211.png,data/masks/Jun_coronacases_case10_211.png,1.8806457519531252
data/scans/Jun_coronacases_case10_212.png,data/masks/Jun_coronacases_case10_212.png,1.8196105957031252
data/scans/Jun_coronacases_case10_213.png,data/masks/Jun_coronacases_case10_213.png,1.8497467041015627
data/scans/Jun_coronacases_case10_214.png,data/masks/Jun_coronacases_case10_214.png,1.9634246826171877
data/scans/Jun_coronacases_case10_215.png,data/masks/Jun_coronacases_case10_215.png,1.8718719482421877
data/scans/Jun_coronacases_case10_216.png,data/masks/Jun_coronacases_case10_216.png,1.9172668457031252
data/scans/Jun_coronacases_case10_217.png,data/masks/Jun_coronacases_case10_217.png,1.8329620361328127
data/scans/Jun_coronacases_case10_218.png,data/masks/Jun_coronacases_case10_218.png,1.7013549804687502
data/scans/Jun_coronacases_case10_219.png,data/masks/Jun_coronacases_case10_219.png,1.5026092529296875
data/scans/Jun_coronacases_case10_220.png,data/masks/Jun_coronacases_case10_220.png,1.300811767578125
data/scans/Jun_coronacases_case10_221.png,data/masks/Jun_coronacases_case10_221.png,1.3484954833984375
data/scans/Jun_coronacases_case10_222.png,data/masks/Jun_coronacases_case10_222.png,1.2653350830078125
data/scans/Jun_coronacases_case10_223.png,data/masks/Jun_coronacases_case10_223.png,1.262664794921875
data/scans/Jun_coronacases_case10_224.png,data/masks/Jun_coronacases_case10_224.png,1.2714385986328125
data/scans/Jun_coronacases_case10_225.png,data/masks/Jun_coronacases_case10_225.png,1.2386322021484375
data/scans/Jun_coronacases_case10_226.png,data/masks/Jun_coronacases_case10_226.png,1.3027191162109375
data/scans/Jun_coronacases_case10_227.png,data/masks/Jun_coronacases_case10_227.png,1.16119384765625
data/scans/Jun_coronacases_case10_228.png,data/masks/Jun_coronacases_case10_228.png,1.1310577392578125
data/scans/Jun_coronacases_case10_229.png,data/masks/Jun_coronacases_case10_229.png,0.9578704833984376
data/scans/Jun_coronacases_case10_230.png,data/masks/Jun_coronacases_case10_230.png,0.8460998535156251
data/scans/Jun_coronacases_case10_231.png,data/masks/Jun_coronacases_case10_231.png,0.7526397705078125
data/scans/Jun_coronacases_case10_232.png,data/masks/Jun_coronacases_case10_232.png,0.725555419921875
data/scans/Jun_coronacases_case10_233.png,data/masks/Jun_coronacases_case10_233.png,0.6664276123046875
data/scans/Jun_coronacases_case10_234.png,data/masks/Jun_coronacases_case10_234.png,0.6130218505859375
data/scans/Jun_coronacases_case10_235.png,data/masks/Jun_coronacases_case10_235.png,0.5832672119140625
data/scans/Jun_coronacases_case10_236.png,data/masks/Jun_coronacases_case10_236.png,0.553131103515625
data/scans/Jun_coronacases_case10_237.png,data/masks/Jun_coronacases_case10_237.png,0.42686462402343756
data/scans/Jun_coronacases_case10_238.png,data/masks/Jun_coronacases_case10_238.png,0.3170013427734375
data/scans/Jun_coronacases_case10_239.png,data/masks/Jun_coronacases_case10_239.png,0.30670166015625
data/scans/Jun_coronacases_case10_240.png,data/masks/Jun_coronacases_case10_240.png,0.3543853759765625
data/scans/Jun_coronacases_case10_241.png,data/masks/Jun_coronacases_case10_241.png,0.3833770751953125
data/scans/Jun_coronacases_case10_242.png,data/masks/Jun_coronacases_case10_242.png,0.3284454345703125
data/scans/Jun_coronacases_case10_243.png,data/masks/Jun_coronacases_case10_243.png,0.46501159667968756
data/scans/Jun_coronacases_case10_244.png,data/masks/Jun_coronacases_case10_244.png,0.49858093261718756
data/scans/Jun_coronacases_case10_245.png,data/masks/Jun_coronacases_case10_245.png,0.52490234375
data/scans/Jun_coronacases_case10_246.png,data/masks/Jun_coronacases_case10_246.png,0.48141479492187506
data/scans/Jun_coronacases_case10_247.png,data/masks/Jun_coronacases_case10_247.png,0.5161285400390625
data/scans/Jun_coronacases_case10_248.png,data/masks/Jun_coronacases_case10_248.png,0.5191802978515625
data/scans/Jun_coronacases_case10_249.png,data/masks/Jun_coronacases_case10_249.png,0.5382537841796875
data/scans/Jun_coronacases_case10_250.png,data/masks/Jun_coronacases_case10_250.png,0.48446655273437506
data/scans/Jun_coronacases_case10_251.png,data/masks/Jun_coronacases_case10_251.png,0.3704071044921875
data/scans/Jun_coronacases_case10_252.png,data/masks/Jun_coronacases_case10_252.png,0.47035217285156256
data/scans/Jun_coronacases_case10_253.png,data/masks/Jun_coronacases_case10_253.png,0.395965576171875
data/scans/Jun_coronacases_case10_254.png,data/masks/Jun_coronacases_case10_254.png,0.43601989746093756
data/scans/Jun_coronacases_case10_255.png,data/masks/Jun_coronacases_case10_255.png,0.3391265869140625
data/scans/Jun_coronacases_case10_256.png,data/masks/Jun_coronacases_case10_256.png,0.307464599609375
data/scans/Jun_coronacases_case10_257.png,data/masks/Jun_coronacases_case10_257.png,0.269317626953125
data/scans/Jun_coronacases_case10_258.png,data/masks/Jun_coronacases_case10_258.png,0.21018981933593753
data/scans/Jun_coronacases_case10_259.png,data/masks/Jun_coronacases_case10_259.png,0.1953125
data/scans/Jun_coronacases_case10_260.png,data/masks/Jun_coronacases_case10_260.png,0.21018981933593753
data/scans/Jun_coronacases_case10_261.png,data/masks/Jun_coronacases_case10_261.png,0.19378662109375
data/scans/Jun_coronacases_case10_262.png,data/masks/Jun_coronacases_case10_262.png,0.1617431640625
data/scans/Jun_coronacases_case10_263.png,data/masks/Jun_coronacases_case10_263.png,0.157928466796875
data/scans/Jun_coronacases_case10_264.png,data/masks/Jun_coronacases_case10_264.png,0.10948181152343751
data/scans/Jun_coronacases_case10_265.png,data/masks/Jun_coronacases_case10_265.png,0.11291503906250001
data/scans/Jun_coronacases_case10_266.png,data/masks/Jun_coronacases_case10_266.png,0.05302429199218751
data/scans/Jun_coronacases_case10_76.png,data/masks/Jun_coronacases_case10_76.png,0.139617919921875
data/scans/Jun_coronacases_case10_77.png,data/masks/Jun_coronacases_case10_77.png,0.10643005371093751
data/scans/Jun_coronacases_case10_78.png,data/masks/Jun_coronacases_case10_78.png,0.20523071289062503
data/scans/Jun_coronacases_case10_79.png,data/masks/Jun_coronacases_case10_79.png,0.23689270019531253
data/scans/Jun_coronacases_case10_80.png,data/masks/Jun_coronacases_case10_80.png,0.296783447265625
data/scans/Jun_coronacases_case10_81.png,data/masks/Jun_coronacases_case10_81.png,0.3734588623046875
data/scans/Jun_coronacases_case10_82.png,data/masks/Jun_coronacases_case10_82.png,0.41503906250000006
data/scans/Jun_coronacases_case10_83.png,data/masks/Jun_coronacases_case10_83.png,0.6526947021484375
data/scans/Jun_coronacases_case10_84.png,data/masks/Jun_coronacases_case10_84.png,0.72021484375
data/scans/Jun_coronacases_case10_85.png,data/masks/Jun_coronacases_case10_85.png,0.9754180908203126
data/scans/Jun_coronacases_case10_86.png,data/masks/Jun_coronacases_case10_86.png,0.9967803955078126
data/scans/Jun_coronacases_case10_87.png,data/masks/Jun_coronacases_case10_87.png,1.238250732421875
data/scans/Jun_coronacases_case10_88.png,data/masks/Jun_coronacases_case10_88.png,1.5777587890625
data/scans/Jun_coronacases_case10_89.png,data/masks/Jun_coronacases_case10_89.png,1.7707824707031252
data/scans/Jun_coronacases_case10_90.png,data/masks/Jun_coronacases_case10_90.png,1.6769409179687502
data/scans/Jun_coronacases_case10_91.png,data/masks/Jun_coronacases_case10_91.png,1.8798828125000002
data/scans/Jun_coronacases_case10_92.png,data/masks/Jun_coronacases_case10_92.png,1.9596099853515627
data/scans/Jun_coronacases_case10_93.png,data/masks/Jun_coronacases_case10_93.png,2.0633697509765625
data/scans/Jun_coronacases_case10_94.png,data/masks/Jun_coronacases_case10_94.png,2.0862579345703125
data/scans/Jun_coronacases_case10_95.png,data/masks/Jun_coronacases_case10_95.png,2.19268798828125
data/scans/Jun_coronacases_case10_96.png,data/masks/Jun_coronacases_case10_96.png,2.20947265625
data/scans/Jun_coronacases_case10_97.png,data/masks/Jun_coronacases_case10_97.png,2.2632598876953125
data/scans/Jun_coronacases_case10_98.png,data/masks/Jun_coronacases_case10_98.png,2.227783203125
data/scans/Jun_coronacases_case10_99.png,data/masks/Jun_coronacases_case10_99.png,2.2594451904296875
data/scans/Jun_coronacases_case1_100.png,data/masks/Jun_coronacases_case1_100.png,1.7032623291015627
data/scans/Jun_coronacases_case1_101.png,data/masks/Jun_coronacases_case1_101.png,1.8722534179687502
data/scans/Jun_coronacases_case1_102.png,data/masks/Jun_coronacases_case1_102.png,1.9382476806640627
data/scans/Jun_coronacases_case1_103.png,data/masks/Jun_coronacases_case1_103.png,1.8409729003906252
data/scans/Jun_coronacases_case1_104.png,data/masks/Jun_coronacases_case1_104.png,1.8627166748046877
data/scans/Jun_coronacases_case1_105.png,data/masks/Jun_coronacases_case1_105.png,2.039337158203125
data/scans/Jun_coronacases_case1_106.png,data/masks/Jun_coronacases_case1_106.png,1.8905639648437502
data/scans/Jun_coronacases_case1_107.png,data/masks/Jun_coronacases_case1_107.png,1.9908905029296877
data/scans/Jun_coronacases_case1_108.png,data/masks/Jun_coronacases_case1_108.png,2.0778656005859375
data/scans/Jun_coronacases_case1_109.png,data/masks/Jun_coronacases_case1_109.png,2.2525787353515625
data/scans/Jun_coronacases_case1_110.png,data/masks/Jun_coronacases_case1_110.png,1.9615173339843752
data/scans/Jun_coronacases_case1_111.png,data/masks/Jun_coronacases_case1_111.png,2.085113525390625
data/scans/Jun_coronacases_case1_112.png,data/masks/Jun_coronacases_case1_112.png,2.4448394775390625
